App_Age,App_Race,birst_constant_one,row
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
60,BLACK,\N,\N
60,BLACK,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
60,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
61,CAUCASIAN,\N,\N
62,BLACK,\N,\N
62,BLACK,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
62,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
63,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
64,CAUCASIAN,\N,\N
65,BLACK,\N,\N
65,BLACK,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
65,CAUCASIAN,\N,\N
66,BLACK,\N,\N
66,BLACK,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
66,CAUCASIAN,\N,\N
67,BLACK,\N,\N
67,BLACK,\N,\N
67,BLACK,\N,\N
67,BLACK,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
67,CAUCASIAN,\N,\N
68,BLACK,\N,\N
68,BLACK,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
68,CAUCASIAN,\N,\N
69,BLACK,\N,\N
69,BLACK,\N,\N
69,BLACK,\N,\N
69,BLACK,\N,\N
69,BLACK,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
69,CAUCASIAN,\N,\N
70,BLACK,\N,\N
70,BLACK,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
70,CAUCASIAN,\N,\N
